Relative Entropy,Expectation Value Difference,Generated Expectation Value,Solution Expectation Value,Random Expectation Value
2.9431229391821154,-10.77895945137971,-11.810157388400693,-1.0311979370209843,0.0003126235104896801
40.11143486256061,2.566578256770186,-0.025783333032317078,-2.5923615898025028,0.012690411638932347
0.0,0.0,-15.67700291443172,-15.67700291443172,0.06009393937577819
40.95036363558819,-1.7762556945414556,-1.423721561526044,0.3525341330154117,-0.01264740947419248
21.325609845375137,2.472678835251471,3.12498583017911,0.652306994927639,0.027744078438426256
4.732807633166615,-20.10198286509995,-28.176944131714126,-8.074961266614176,0.1709365146004464
0.4249281488438276,-0.1168491298117833,-0.8831481238634549,-0.7662989940516716,0.009774408995423312
0.4445314599926484,0.04439177477841394,-4.457681309238811,-4.5020730840172245,-0.05656956899792454
0.05629888363724375,0.008013169863546832,-1.7419623513420475,-1.7499755212055943,0.07923678576199529
0.2371117303610488,-0.3946621945769836,-0.4019043577157685,-0.007242163138784894,0.0031148944414246056
5.44360585881238,-1.386690680196247,-1.5019749123025965,-0.11528423210634947,0.02221749877321482
5.947266693711849,1.176538151755405,-0.6939114989092784,-1.8704496506646833,0.00326960647569882
0.8781002361090531,-8.816032423583046,-65.27716440610499,-56.46113198252194,0.005473731632296538
4.620050241787445,0.12260198842082426,-2.2198700038879626,-2.342471992308787,-0.023620336215939935
32.70078917328556,-1.6294977716857657,-0.4170568238947169,1.2124409477910487,-0.0012847731294492724
0.0007554774089873838,0.047527945736218546,-0.7233934594485348,-0.7709214051847534,-0.01254293711527211
18.674646922252673,1.0859117908040008,-1.2302690143324049,-2.3161808051364057,-0.035448603996375935
1.3841540435841224,0.07495220481321141,-1.937882139661534,-2.0128343444747454,0.022499725353121162
4.34873002524191,19.435691843416787,-7.847396529737267,-27.283088373154055,0.10232112529741844
8.168588477317803,12.209260096407053,-0.7696992101573245,-12.978959306564377,-0.009172015039915528
6.996806919654464,-24.30816914894646,16.186552365052208,40.49472151399867,-0.2725289539946372
0.19790263084910523,-0.10036049032947168,-0.02885049410364232,0.07150999622582936,-0.004025591662304393
15.772176754832648,-0.1278366596226791,-0.6389335745366225,-0.5110969149139434,0.006262719143217067
13.695039496187643,16.597562477005553,-17.240034639317315,-33.83759711632287,0.28565404185763726
2.200517932647705,0.33394549009497676,-0.7936261529918498,-1.1275716430868266,-0.025892922277288496
0.00580070067662476,0.03935183248047575,0.024846445905700586,-0.014505386574775167,-0.006260647109134318
18.267424246693018,-3.847953153717081,-1.3080960956580947,2.539857058058986,-0.06754718946410344
1.3301882194843082,0.6633574834706267,-0.5864066507142504,-1.249764134184877,0.0009014165506348362
0.09726924973292067,-0.8987755574453536,-1.5821371624447154,-0.6833616049993617,-0.003917359306615935
5.963671561650035,-18.342917228999127,-18.044483022166187,0.2984342068329411,-0.0533511547109008
25.46220612627416,1.6406618392995702,-0.1768505087299992,-1.8175123480295694,-0.0025314153046958553
32.77614427060569,2.890394613211915,-0.5187729830239206,-3.409167596235836,0.011136441877663158
21.74534241700572,4.643832763351302,-0.012213414945718301,-4.656046178297021,-0.002674767564608683
11.514851660830903,0.6901530492446444,0.36290577807198887,-0.3272472711726555,0.0014699172225965656
0.7943629042128998,0.5714179568964457,-0.025411752215022926,-0.5968297091114686,0.0033959642786630696
0.36107266792305104,1.0797597156415684,0.051246543691214896,-1.0285131719503535,-0.06583839876046918
0.0001935004674367602,-0.009458855170624558,-0.02204346463231989,-0.012584609461695331,0.006095620631427005
25.123737526781174,2.49094110747087,0.5574559336650259,-1.9334851738058438,0.00012780693271548208
8.928990949275304,5.580607479872421,-1.271100630690176,-6.851708110562597,-0.07833451106935702
4.692846002632393,-0.23984313600176266,-0.49196803537213407,-0.2521248993703714,-0.053767069735154285
5.909736159386622,-7.928257995236441,-7.999999822104418,-0.07174182686797716,-0.10590243448549008
34.39048415660568,14.609560873039845,-0.4390989044196263,-15.048659777459472,-0.03675835865798473
2.3061717610889003,0.23538300790992528,-1.3878094013134992,-1.6231924092234244,0.01282960487959732
4.496935031026672,2.6896114083506575,-20.13797890350277,-22.827590311853427,-0.09166942995275655
4.822017129689521,23.516910900570622,-41.18479901549546,-64.70170991606608,0.26849403774094205
13.320903955822338,3.109785898628187,-1.922092179631441,-5.031878078259628,0.0024007538928607916
7.211716135216748,1.621943615294233,-0.09011470283920457,-1.7120583181334377,0.0005809137575013605
7.498990718115314,1.659305571351062,-0.02216458158076174,-1.681470152931824,0.0006152951468633965
3.812936393883013,-2.0668395375063597,-2.1123785962649313,-0.0455390587585716,0.052464067011320926
61.102100631156596,-11.327085479123156,-10.007275746593136,1.31980973253002,0.015611467416693168
6.548665192723224,-0.37767321635685125,-2.0352422921544484,-1.6575690757975972,0.04269240506668553
45.167688562990016,4.129161325863341,-0.17252433093078665,-4.3016856567941275,-0.004019992116641972
0.0030393725578355163,0.9067043405203048,-7.093475648300302,-8.000179988820607,-0.12704118592081715
20.856969693788056,-1.38072838586546,-6.9914228144835455,-5.6106944286180855,0.014184892682134846
40.32701282548717,2.049449428034755,0.05701487121891827,-1.9924345568158366,-0.0009664299369795569
0.7709324868544083,0.025871114384226623,0.6694675751694414,0.6435964607852148,0.03131554777140213
1.7256216315301698,-0.24199590121415093,-0.4909907860606912,-0.24899488484654025,0.0005838549358827005
1.058107243599656,5.599346748479654,-27.840220639678826,-33.43956738815848,0.05269016739777961
13.842904517481301,0.8767762913874213,0.018189354262994145,-0.8585869371244271,-0.02033716658661862
45.070060716247085,1.7961044563992041,-0.38752461218716067,-2.183629068586365,-0.006834827356076897
2.4411907995080973,5.327461619005657,6.02112556423695,0.6936639452312936,0.0007700379672684181
0.009419530552787232,0.2555972655101941,-1.1796305925174684,-1.4352278580276625,0.033487109452782826
7.265994378110708,1.671582455900457,-0.01917519719632232,-1.6907576530967794,-0.0005258067299537661
16.582824808695847,0.9873971317229091,-0.4186053487685717,-1.4060024804914808,0.014273473523202249
5.2803519404969546,-4.771500729048897,-5.835189809067024,-1.063689080018127,-0.15508749111423673
0.0006652689589346821,0.0002051272697347617,-1.3280919230111279,-1.3282970502808626,-0.03493088569978943
